timestamp(ms),myData.gz,myData.gy,varx,vary,
"1782223966.088",,,"-5.74","1.69",
"1782223966.099",,,"-5.74","1.69",
"1782223966.104",,,"-6.9",,
"1782223966.105",,,,"1.81",
"1782223966.113",,,"-6.9","1.81",
"1782223966.118",,,"-7.51","1.69",
"1782223966.129",,,"-7.51","1.69",
"1782223966.138",,,"-8.06","1.57",
"1782223966.162",,,"-8.73","1.2",
"1782223966.181",,,"-8.73","1.2",
"1782223966.182",,,"-9.03","1.44",
"1782223966.185",,,"-9.03","1.44",
"1782223966.202",,,"-9.28",,
"1782223966.203",,,"-9.46","1.2",
"1782223966.212",,,"-9.46","1.2",
"1782223966.215",,,"-9.83","0.59",
"1782223966.226",,,"-9.83","0.59",
"1782223966.232",,,"-9.95","0.1",
"1782223966.24",,,"-9.95","0.1",
"1782223966.245",,,"-9.89","0.1",
"1782223966.259",,,"-9.95","0.1",
"1782223966.269",,,"-9.95","0.1",
"1782223966.273",,,"-10.01","0.34",
"1782223966.283",,,"-10.01",,
"1782223966.284",,,,"0.34",
"1782223966.286",,,"-9.77",,
"1782223966.287",,,,"0.16",
"1782223966.298",,,"-9.77","0.16",
"1782223966.302",,,"-10.62","0.47",
"1782223966.312",,,"-10.62","0.47",
"1782223966.325",,,"-11.29","1.38",
"1782223966.329",,,"-12.21","1.75",
"1782223966.34",,,"-12.21","1.75",
"1782223966.343",,,"-13.37","2.3",
"1782223966.354",,,"-13.37",,
"1782223966.355",,,,"2.3",
"1782223966.357",,,"-14.22","2.97",
"1782223966.368",,,"-14.22","2.97",
"1782223966.371",,,"-14.9","3.09",
"1782223966.382",,,"-14.9","3.09",
"1782223966.388",,,"-15.26","2.97",
"1782223966.397",,,"-15.26","2.97",
"1782223966.405",,,"-14.9","2.48",
"1782223966.411",,,"-14.9","2.48",
"1782223966.414",,,"-13.98","1.99",
"1782223966.425",,,"-13.98","1.99",
"1782223966.429",,,"-12.94","1.75",
"1782223966.441",,,"-12.94","1.75",
"1782223966.453",,,"-11.6","1.75",
"1782223966.457",,,"-9.83","1.26",
"1782223966.467",,,"-9.83","1.26",
"1782223966.471",,,"-8.06","0.77",
"1782223966.482",,,"-8.06","0.77",
"1782223966.487",,,"-6.41","0.1",
"1782223966.496",,,"-6.41","0.1",
"1782223966.5",,,"-5.37","-0.39",
"1782223966.517",,,"-4.64","-0.57",
"1782223966.525",,,"-4.64","-0.57",
"1782223966.528",,,"-4.64","-0.51",
"1782223966.539",,,"-4.64",,
"1782223966.54",,,,"-0.51",
"1782223966.543",,,"-5.37","-0.45",
"1782223966.554",,,"-5.37","-0.45",
"1782223966.557",,,"-6.53","0.16",
"1782223966.569",,,"-6.53","0.16",
"1782223966.572",,,"-7.38","0.34",
"1782223966.583",,,"-7.38","0.34",
"1782223966.587",,,"-7.81",,
"1782223966.588",,,,"0.47",
"1782223966.597",,,"-7.81","0.47",
"1782223966.611",,,"-8.3","0.65",
"1782223966.614",,,"-8.36","0.53",
"1782223966.624",,,"-8.36","0.53",
"1782223966.632",,,"-8.97","0.71",
"1782223966.639",,,"-8.97","0.71",
"1782223966.642",,,"-9.16","0.41",
"1782223966.653",,,"-9.16","0.41",
"1782223966.656",,,"-8.85",,
"1782223966.657",,,,"0.59",
"1782223966.668",,,"-8.85","0.59",
"1782223966.671",,,"-8.18","0.59",
"1782223966.681",,,"-8.18",,
"1782223966.682",,,,"0.59",
"1782223966.687",,,"-7.14","0.47",
"1782223966.696",,,"-7.14","0.47",
"1782223966.702",,,"-5.74","0.89",
"1782223966.714",,,"-4.76","0.89",
"1782223966.725",,,"-4.76","0.89",
"1782223966.73",,,"-4.15","0.89",
"1782223966.743",,,"-3.42","1.2",
"1782223966.753",,,"-3.42","1.2",
"1782223966.767",,,"-2.87","1.14",
"1782223966.77",,,"-2.38","1.2",
"1782223966.781",,,"-2.38","1.2",
"1782223966.786",,,"-2.13","1.69",
"1782223966.796",,,"-2.13","1.69",
"1782223966.799",,,"-2.13","1.87",
"1782223966.81",,,"-2.13","1.87",
"1782223966.814",,,"-1.95","1.63",
"1782223966.824",,,"-1.95","1.63",
"1782223966.829",,,"-1.34","1.63",
"1782223966.838",,,"-1.34","1.63",
"1782223966.845",,,"-0.73","1.38",
"1782223966.853",,,"-0.73","1.38",
"1782223966.856",,,"-0.24","1.26",
"1782223966.866",,,"-0.24",,
"1782223966.867",,,,"1.26",
"1782223966.871",,,"-0.12","1.02",
"1782223966.881",,,"-0.12","1.02",
"1782223966.884",,,"0.07","0.89",
"1782223966.898",,,"0.07","0.89",
"1782223966.908",,,"0.13","0.77",
"1782223966.912",,,"0.8","0.53",
"1782223966.923",,,"0.8","0.53",
"1782223966.926",,,"1.04","0.1",
"1782223966.947",,,"1.04",,
"1782223966.948",,,,"0.1",
"1782223966.953",,,"2.45","-0.45",
"1782223966.956",,,"3.67","-0.88",
"1782223966.967",,,"3.67",,
"1782223966.968",,,,"-0.88",
"1782223966.974",,,"4.95","-1.73",
"1782223966.984",,,"6.48","-2.77",
"1782223966.994",,,"6.48","-2.77",
"1782223967.008",,,"8.92","-4.24",
"1782223967.011",,,"11.67","-5.82",
"1782223967.022",,,"11.67","-5.82",
"1782223967.025",,,"14.54","-7.41",
"1782223967.036",,,"14.54","-7.41",
"1782223967.042",,,"18.08","-9.55",
"1782223967.055",,,"21.99","-11.14",
"1782223967.065",,,"21.99","-11.14",
"1782223967.068",,,"25.23","-12.54",
"1782223967.081",,,"25.23","-12.54",
"1782223967.093",,,"28.71","-13.88",
"1782223967.098",,,"31.09","-13.46",
"1782223967.107",,,"31.09","-13.46",
"1782223967.11",,,"33.71","-13.03",
"1782223967.122",,,"33.71",,
"1782223967.123",,,,"-13.03",
"1782223967.126",,,"35.49","-12.24",
"1782223967.136",,,"35.49","-12.24",
"1782223967.141",,,"35.85","-11.44",
"1782223967.15",,,"35.85","-11.44",
"1782223967.153",,,"34.63",,
"1782223967.154",,,,"-10.34",
"1782223967.166",,,"34.63",,
"1782223967.167",,,,"-10.34",
"1782223967.178",,,"32.25","-9.91",
"1782223967.183",,,"30.36","-9.43",
"1782223967.193",,,"30.36",,
"1782223967.194",,,,"-9.43",
"1782223967.197",,,"28.1","-9",
"1782223967.206",,,"28.1",,
"1782223967.207",,,,"-9",
"1782223967.211",,,"25.78","-8.94",
"1782223967.221",,,"25.78","-8.94",
"1782223967.224",,,"23.15",,
"1782223967.225",,,,"-8.63",
"1782223967.235",,,"23.15",,
"1782223967.236",,,,"-8.63",
"1782223967.239",,,"21.38","-8.75",
"1782223967.256",,,"20.04","-8.75",
"1782223967.264",,,"20.04","-8.75",
"1782223967.277",,,"18.33",,
"1782223967.278",,,,"-9.37",
"1782223967.282",,,"17.65","-9.43",
"1782223967.294",,,"17.65","-9.43",
"1782223967.299",,,"16.37","-9.67",
"1782223967.307",,,"16.37","-9.67",
"1782223967.309",,,"14.78","-9.85",
"1782223967.325",,,"13.38","-9.85",
"1782223967.335",,,"13.38",,
"1782223967.336",,,,"-9.85",
"1782223967.348",,,"12.1","-9.55",
"1782223967.352",,,"11.42","-9.12",
"1782223967.362",,,"11.42","-9.12",
"1782223967.366",,,"10.08","-8.63",
"1782223967.376",,,"10.08",,
"1782223967.377",,,,"-8.63",
"1782223967.38",,,"9.23",,
"1782223967.381",,,,"-8.14",
"1782223967.391",,,"9.23","-8.14",
"1782223967.394",,,"8.68","-8.14",
"1782223967.407",,,"8.68","-8.14",
"1782223967.411",,,"8.25","-8.45",
"1782223967.419",,,"8.25","-8.45",
"1782223967.424",,,"8.13","-8.75",
"1782223967.434",,,"8.13","-8.75",
"1782223967.447",,,"7.82","-8.75",
"1782223967.451",,,"7.15","-8.2",
"1782223967.462",,,"7.15","-8.2",
"1782223967.465",,,"6.66","-7.29",
"1782223967.476",,,"6.66","-7.29",
"1782223967.48",,,"5.93","-6.43",
"1782223967.492",,,"5.93","-6.43",
"1782223967.495",,,"5.2","-5.58",
"1782223967.505",,,"5.2","-5.58",
"1782223967.51",,,"4.16","-4.66",
"1782223967.518",,,"4.16",,
"1782223967.519",,,,"-4.66",
"1782223967.522",,,"3.18","-3.56",
"1782223967.535",,,"3.18","-3.56",
"1782223967.546",,,"2.81","-2.53",
"1782223967.552",,,"2.14",,
"1782223967.553",,,,"-1.49",
"1782223967.56",,,"2.14",,
"1782223967.561",,,,"-1.49",
"1782223967.564",,,"2.02",,
"1782223967.565",,,,"-0.57",
"1782223967.575",,,"2.02","-0.57",
"1782223967.578",,,"1.29","0.34",
"1782223967.594",,,"1.29",,
"1782223967.595",,,"0.49","1.2",
"1782223967.603",,,"0.49","1.2",
"1782223967.606",,,"-0.42","1.69",
"1782223967.623",,,"-0.85","2.12",
"1782223967.636",,,"-0.79","2.18",
"1782223967.646",,,"-0.79","2.18",
"1782223967.659",,,"-0.79",,
"1782223967.66",,,,"2.48",
"1782223967.668",,,"-1.22","2.85",
"1782223967.674",,,"-1.22",,
"1782223967.675",,,,"2.85",
"1782223967.679",,,"-2.56","3.15",
"1782223967.689",,,"-2.56","3.15",
"1782223967.691",,,"-4.33","4.19",
"1782223967.702",,,"-4.33","4.19",
"1782223967.705",,,"-7.02",,
"1782223967.706",,,,"5.11",
"1782223967.717",,,"-7.02","5.11",
"1782223967.72",,,"-10.32","6.45",
"1782223967.731",,,"-10.32","6.45",
"1782223967.739",,,"-14.35","8.28",
"1782223967.745",,,"-14.35","8.28",
"1782223967.748",,,"-18.56",,
"1782223967.749",,,,"9.81",
"1782223967.76",,,"-18.56","9.81",
"1782223967.766",,,"-23.14","11.7",
"1782223967.774",,,"-23.14","11.7",
"1782223967.781",,,"-27.05","13.41",
"1782223967.789",,,"-27.05","13.41",
"1782223967.805",,,"-31.26",,
"1782223967.806",,,"-35.48","15.8",
"1782223967.816",,,"-35.48",,
"1782223967.817",,,,"15.8",
"1782223967.82",,,"-40.18","16.71",
"1782223967.831",,,"-40.18","16.71",
"1782223967.834",,,"-45.19","17.5",
"1782223967.845",,,"-45.19","17.5",
"1782223967.848",,,"-49.09","18.18",
"1782223967.859",,,"-49.09","18.18",
"1782223967.863",,,"-50.8","18.05",
"1782223967.874",,,"-50.8","18.05",
"1782223967.877",,,"-50.5","17.44",
"1782223967.889",,,"-50.5","17.44",
"1782223967.907",,,"-48.24","16.83",
"1782223967.915",,,"-48.24",,
"1782223967.916",,,,"16.83",
"1782223967.919",,,"-46.41","16.59",
"1782223967.934",,,"-43.17","16.34",
"1782223967.948",,,"-43.17",,
"1782223967.949",,,"-39.63","16.34",
"1782223967.958",,,"-39.63","16.34",
"1782223967.961",,,"-36.58",,
"1782223967.962",,,,"16.89",
"1782223967.973",,,"-36.58","16.89",
"1782223967.98",,,"-33.58","17.57",
"1782223967.987",,,"-33.58","17.57",
"1782223968.005",,,"-31.2","18.24",
"1782223968.008",,,"-29.37","19.52",
"1782223968.015",,,"-29.37","19.52",
"1782223968.018",,,"-28.09","20.68",
"1782223968.029",,,"-28.09","20.68",
"1782223968.032",,,"-26.62","21.17",
"1782223968.043",,,"-26.62",,
"1782223968.044",,,,"21.17",
"1782223968.047",,,"-25.34","20.38",
"1782223968.058",,,"-25.34","20.38",
"1782223968.061",,,"-24.36","19.28",
"1782223968.072",,,"-24.36","19.28",
"1782223968.076",,,"-23.63","17.69",
"1782223968.086",,,"-23.63","17.69",
"1782223968.1",,,"-22.96","16.47",
"1782223968.105",,,"-21.55","15.67",
"1782223968.114",,,"-21.55","15.67",
"1782223968.117",,,"-19.72","14.94",
"1782223968.128",,,"-19.72","14.94",
"1782223968.133",,,"-17.89","14.7",
"1782223968.142",,,"-17.89",,
"1782223968.143",,,,"14.7",
"1782223968.146",,,"-15.69","14.76",
"1782223968.157",,,"-15.69","14.76",
"1782223968.161",,,"-14.77","15.61",
"1782223968.171",,,"-14.77","15.61",
"1782223968.174",,,"-14.84","16.22",
"1782223968.185",,,"-14.84","16.22",
"1782223968.191",,,"-15.69","17.02",
"1782223968.2",,,"-15.69","17.02",
"1782223968.207",,,"-16.79","17.44",
"1782223968.214",,,"-16.79","17.44",
"1782223968.228",,,"-17.64","17.08",
"1782223968.232",,,"-17.95","15.86",
"1782223968.242",,,"-17.95","15.86",
"1782223968.245",,,"-17.95","14.15",
"1782223968.26",,,"-17.46","12.25",
"1782223968.271",,,"-17.46","12.25",
"1782223968.274",,,"-17.03","10.73",
"1782223968.285",,,"-17.03","10.73",
"1782223968.288",,,"-16.42","9.44",
"1782223968.303",,,"-15.57","8.53",
"1782223968.313",,,"-15.57","8.53",
"1782223968.316",,,"-14.35","7.86",
"1782223968.327",,,"-14.35",,
"1782223968.328",,,,"7.86",
"1782223968.342",,,"-13.06",,
"1782223968.343",,,,"7.18",
"1782223968.346",,,"-11.78","6.63",
"1782223968.355",,,"-11.78","6.63",
"1782223968.358",,,"-10.07","5.66",
"1782223968.374",,,"-8.3","4.62",
"1782223968.388",,,"-5.67","3.52",
"1782223968.398",,,"-5.67","3.52",
"1782223968.403",,,"-3.05","2.97",
"1782223968.412",,,"-3.05","2.97",
"1782223968.418",,,"-0.3","1.93",
"1782223968.427",,,"-0.3","1.93",
"1782223968.43",,,"2.45","0.71",
"1782223968.441",,,"2.45","0.71",
"1782223968.446",,,"5.2",,
"1782223968.447",,,,"-0.2",
"1782223968.455",,,"5.2","-0.2",
"1782223968.458",,,"7.33",,
"1782223968.459",,,,"-1.12",
"1782223968.47",,,"7.33","-1.12",
"1782223968.483",,,"9.59","-1.91",
"1782223968.487",,,"11.49","-2.1",
"1782223968.497",,,"11.49",,
"1782223968.498",,,,"-2.1",
"1782223968.5",,,"13.62",,
"1782223968.501",,,,"-2.77",
"1782223968.513",,,"13.62","-2.77",
"1782223968.515",,,"15.76","-3.32",
"1782223968.526",,,"15.76","-3.32",
"1782223968.531",,,"18.26","-3.75",
"1782223968.541",,,"18.26","-3.75",
"1782223968.544",,,"21.01","-4.48",
"1782223968.555",,,"21.01","-4.48",
"1782223968.568",,,"24.13","-4.91",
"1782223968.577",,,"28.04","-5.4",
"1782223968.582",,,"28.04","-5.4",
"1782223968.585",,,"32.55",,
"1782223968.586",,,,"-6.31",
"1782223968.597",,,"32.55","-6.31",
"1782223968.6",,,"36.83","-7.11",
"1782223968.613",,,"36.83","-7.11",
"1782223968.617",,,"40.43","-8.14",
"1782223968.626",,,"40.43","-8.14",
"1782223968.629",,,"42.08","-8.69",
"1782223968.64",,,"42.08","-8.69",
"1782223968.654",,,"42.69","-9.3",
"1782223968.658",,,"42.33","-10.1",
"1782223968.668",,,"42.33","-10.1",
"1782223968.671",,,"41.47","-11.08",
"1782223968.691",,,"40.68","-12.11",
"1782223968.696",,,"40.68","-12.11",
"1782223968.703",,,"40.37","-13.21",
"1782223968.715",,,"40.13","-14.37",
"1782223968.725",,,"40.13","-14.37",
"1782223968.738",,,"39.76","-16.08",
"1782223968.743",,,"38.97","-17.18",
"1782223968.753",,,"38.97","-17.18",
"1782223968.76",,,"38.11","-18.46",
"1782223968.767",,,"38.11","-18.46",
"1782223968.771",,,"37.87","-19.26",
"1782223968.786",,,"37.87","-19.26",
"1782223968.797",,,"37.87","-19.26",
"1782223968.8",,,"38.17","-19.14",
"1782223968.811",,,"38.17","-19.14",
"1782223968.822",,,"38.84","-19.26",
"1782223968.825",,,"38.84","-19.26",
"1782223968.839",,,"39.21","-19.69",
"1782223968.842",,,"38.97","-20.3",
"1782223968.853",,,"38.97","-20.3",
"1782223968.856",,,"38.36","-21.27",
"1782223968.887",,,"34.94","-22.07",
"1782223968.91",,,"33.41","-22.8",
"1782223968.913",,,"31.88","-23.78",
"1782223968.924",,,"31.88","-23.78",
"1782223968.929",,,"29.87","-25.18",
"1782223968.938",,,"29.87","-25.18",
"1782223968.942",,,"27.91","-25.73",
"1782223968.952",,,"27.91","-25.73",
"1782223968.956",,,"25.78","-25.73",
"1782223968.967",,,"25.78","-25.73",
"1782223968.98",,,"23.64","-24.94",
"1782223968.983",,,"21.75","-24.02",
"1782223968.994",,,"21.75","-24.02",
"1782223968.998",,,"20.16","-23.41",
"1782223969.009",,,"20.16","-23.41",
"1782223969.012",,,"18.2","-23.29",
"1782223969.023",,,"18.2","-23.29",
"1782223969.026",,,"16.25","-22.98",
"1782223969.038",,,"16.25","-22.98",
"1782223969.041",,,"14.23","-21.95",
"1782223969.052",,,"14.23","-21.95",
"1782223969.072",,,"10.51","-19.14",
"1782223969.084",,,"8.98","-18.1",
"1782223969.098",,,"7.82","-17.43",
"1782223969.108",,,"7.82","-17.43",
"1782223969.112",,,"6.72","-16.02",
"1782223969.123",,,"6.72","-16.02",
"1782223969.129",,,"5.87","-14.56",
"1782223969.137",,,"5.87","-14.56",
"1782223969.15",,,"4.46","-12.54",
"1782223969.154",,,"3.36","-10.4",
"1782223969.165",,,"3.36","-10.4",
"1782223969.169",,,"2.45","-8.2",
"1782223969.18",,,"2.45","-8.2",
"1782223969.184",,,"1.71","-6.13",
"1782223969.198",,,"1.84","-4.3",
"1782223969.208",,,"1.84","-4.3",
"1782223969.211",,,"1.9",,
"1782223969.212",,,,"-2.89",
"1782223969.222",,,"1.9",,
"1782223969.223",,,,"-2.89",
"1782223969.225",,,"2.14","-1.24",
"1782223969.238",,,"2.14","-1.24",
"1782223969.251",,,"2.02","-0.14",
"1782223969.255",,,"1.78","0.89",
"1782223969.264",,,"1.78","0.89",
"1782223969.272",,,"1.47","1.63",
"1782223969.278",,,"1.47","1.63",
"1782223969.284",,,"1.96","2.3",
"1782223969.292",,,"1.96","2.3",
"1782223969.297",,,"2.39","2.85",
"1782223969.306",,,"2.39",,
"1782223969.307",,,,"2.85",
"1782223969.311",,,"1.84","3.21",
"1782223969.321",,,"1.84","3.21",
"1782223969.324",,,"0.92","3.83",
"1782223969.335",,,"0.92","3.83",
"1782223969.339",,,"-0.24","4.25",
"1782223969.349",,,"-0.24","4.25",
"1782223969.363",,,"-1.03","4.56",
"1782223969.366",,,"-1.64","4.62",
"1782223969.377",,,"-1.64","4.62",
"1782223969.38",,,"-2.32","4.74",
"1782223969.391",,,"-2.32","4.74",
"1782223969.398",,,"-2.62",,
"1782223969.399",,,,"5.17",
"1782223969.409",,,"-3.66","5.9",
"1782223969.424",,,"-5.37","6.63",
"1782223969.439",,,"-7.93","7.73",
"1782223969.448",,,"-7.93","7.73",
"1782223969.451",,,"-10.74",,
"1782223969.452",,,,"8.83",
"1782223969.466",,,"-14.1","8.83",
"1782223969.467",,,,"10.42",
"1782223969.477",,,"-14.1","10.42",
"1782223969.482",,,"-17.58","11.95",
"1782223969.493",,,"-17.58","11.95",
"1782223969.507",,,"-21.19","13.54",
"1782223969.511",,,"-25.34","15.12",
"1782223969.519",,,"-25.34","15.12",
"1782223969.522",,,"-30.35","17.14",
"1782223969.533",,,"-30.35","17.14",
"1782223969.538",,,"-35.84",,
"1782223969.539",,,,"19.4",
"1782223969.552",,,"-35.84","19.4",
"1782223969.553",,,"-40.97","21.11",
"1782223969.567",,,"-45.74","22.63",
"1782223969.582",,,"-45.74","22.63",
"1782223969.583",,,"-49.89","24.34",
"1782223969.592",,,"-49.89","24.34",
"1782223969.604",,,"-53.43","25.57",
"1782223969.607",,,"-55.26","26.67",
"1782223969.618",,,"-55.26","26.67",
"1782223969.625",,,"-55.51","26.91",
"1782223969.632",,,"-55.51","26.91",
"1782223969.635",,,"-55.02",,
"1782223969.636",,,,"26.91",
"1782223969.646",,,"-55.02",,
"1782223969.647",,,,"26.91",
"1782223969.653",,,"-53.37","27.03",
"1782223969.661",,,"-53.37","27.03",
"1782223969.665",,,"-50.99","27.4",
"1782223969.676",,,"-50.99","27.4",
"1782223969.682",,,"-47.75","28.13",
"1782223969.691",,,"-47.75","28.13",
"1782223969.703",,,"-44.39","28.31",
"1782223969.706",,,"-40.85","27.52",
"1782223969.717",,,"-40.85","27.52",
"1782223969.727",,,"-37.06","25.38",
"1782223969.731",,,"-37.06",,
"1782223969.732",,,,"25.38",
"1782223969.735",,,"-32.85","22.82",
"1782223969.746",,,"-32.85","22.82",
"1782223969.749",,,"-29.13",,
"1782223969.75",,,,"20.31",
"1782223969.766",,,"-25.89","18.12",
"1782223969.774",,,"-25.89",,
"1782223969.775",,,,"18.12",
"1782223969.781",,,"-23.14","16.83",
"1782223969.799",,,"-20.76","15.61",
"1782223969.803",,,"-20.76","15.61",
"1782223969.816",,,"-18.62",,
"1782223969.817",,,,"14.21",
"1782223969.82",,,"-16.12","13.11",
"1782223969.838",,,"-13.74","11.4",
"1782223969.847",,,"-13.74","11.4",
"1782223969.863",,,"-12.03",,
"1782223969.864",,,"-10.68","8.71",
"1782223969.874",,,"-10.68","8.71",
"1782223969.877",,,"-10.07","7.25",
"1782223969.888",,,"-10.07","7.25",
"1782223969.895",,,"-9.64","6.63",
"1782223969.903",,,"-9.64","6.63",
"1782223969.908",,,"-8.67","5.9",
"1782223969.925",,,"-8.12","5.05",
"1782223969.93",,,"-8.12",,
"1782223969.931",,,,"5.05",
"1782223969.934",,,"-6.84","4.25",
"1782223969.945",,,"-6.84","4.25",
"1782223969.949",,,"-5.67","3.34",
"1782223969.959",,,"-5.67","3.34",
"1782223969.964",,,"-4.21","2.42",
"1782223969.974",,,"-4.21",,
"1782223969.975",,,,"2.42",
"1782223969.981",,,"-2.68","1.2",
"1782223969.989",,,"-2.68","1.2",
"1782223969.991",,,"-0.48","-0.14",
"1782223970.002",,,"-0.48","-0.14",
"1782223970.02",,,"3.36","-2.46",
"1782223970.03",,,"3.36","-2.46",
"1782223970.036",,,"5.32","-3.56",
"1782223970.044",,,"5.32","-3.56",
"1782223970.047",,,"7.09","-4.42",
"1782223970.059",,,"7.09",,
"1782223970.06",,,,"-4.42",
"1782223970.062",,,"8.55","-5.7",
"1782223970.082",,,"8.55",,
"1782223970.083",,,"10.33","-6.86",
"1782223970.087",,,"10.33","-6.86",
"1782223970.091",,,"11.97","-8.02",
"1782223970.106",,,"11.97","-8.02",
"1782223970.115",,,"13.44","-9.18",
"1782223970.121",,,"14.23","-10.59",
"1782223970.13",,,"14.23","-10.59",
"1782223970.136",,,"15.27","-11.93",
"1782223970.145",,,"15.27","-11.93",
"1782223970.149",,,"15.82","-12.79",
"1782223970.158",,,"15.82","-12.79",
"1782223970.162",,,"16.55","-13.58",
"1782223970.172",,,"16.55",,
"1782223970.173",,,,"-13.58",
"1782223970.191",,,"17.41",,
"1782223970.192",,,"17.78","-14.37",
"1782223970.2",,,"17.78","-14.37",
"1782223970.203",,,"18.33","-14.62",
"1782223970.219",,,"18.63","-15.04",
"1782223970.233",,,"18.33","-15.29",
"1782223970.243",,,"18.33","-15.29",
"1782223970.257",,,"18.2","-15.11",
"1782223970.265",,,"18.08","-14.86",
"1782223970.27",,,"18.08",,
"1782223970.271",,,,"-14.86",
"1782223970.274",,,"17.71","-14.43",
"1782223970.285",,,"17.71","-14.43",
"1782223970.289",,,"17.78","-13.95",
"1782223970.3",,,"17.78","-13.95",
"1782223970.305",,,"18.08","-13.15",
"1782223970.314",,,"18.08","-13.15",
"1782223970.327",,,"17.78","-12.3",
"1782223970.33",,,"17.65","-11.56",
"1782223970.341",,,"17.65","-11.56",
"1782223970.347",,,"17.53","-10.53",
"1782223970.36",,,"17.47","-9.55",
"1782223970.37",,,"17.47","-9.55",
"1782223970.374",,,"17.84","-9.12",
"1782223970.384",,,"17.84","-9.12",
"1782223970.388",,,"17.9","-8.45",
"1782223970.398",,,"17.9","-8.45",
"1782223970.412",,,"18.02","-8.33",
"1782223970.415",,,"17.47","-7.84",
"1782223970.426",,,"17.47","-7.84",
"1782223970.43",,,"17.23","-7.29",
"1782223970.448",,,"16.62","-7.29",
"1782223970.462",,,"16.8","-7.29",
"1782223970.463",,,,"-7.53",
"1782223970.473",,,"16.37","-7.78",
"1782223970.484",,,"16.37","-7.78",
"1782223970.498",,,"15.64","-8.39",
"1782223970.501",,,"14.48",,
"1782223970.502",,,,"-8.88",
"1782223970.511",,,"14.48","-8.88",
"1782223970.518",,,"13.07",,
"1782223970.519",,,,"-9.55",
"1782223970.526",,,"13.07","-9.55",
"1782223970.529",,,"12.34","-10.4",
"1782223970.545",,,"11.42","-11.08",
"1782223970.555",,,"11.42","-11.08",
"1782223970.558",,,"10.69","-11.62",
"1782223970.569",,,"10.69","-11.62",
"1782223970.582",,,"10.81",,
"1782223970.583",,,,"-12.3",
"1782223970.586",,,"11.36","-12.05",
"1782223970.597",,,"11.36","-12.05",
"1782223970.605",,,"11.79",,
"1782223970.606",,,,"-11.99",
"1782223970.611",,,"11.79","-11.99",
"1782223970.615",,,"12.58","-11.01",
"1782223970.625",,,"12.58","-11.01",
"1782223970.636",,,"12.71","-10.34",
"1782223970.64",,,"12.71","-10.34",
"1782223970.653",,,"12.89","-9.61",
"1782223970.658",,,"13.68","-8.94",
"1782223970.667",,,"13.68","-8.94",
"1782223970.67",,,"14.11","-8.39",
"1782223970.682",,,"14.11","-8.39",
"1782223970.685",,,"14.84","-7.96",
"1782223970.696",,,"14.84","-7.96",
"1782223970.699",,,"15.88","-7.59",
"1782223970.71",,,"15.88","-7.59",
"1782223970.715",,,"16.68","-6.98",
"1782223970.724",,,"16.68",,
"1782223970.725",,,,"-6.98",
"1782223970.738",,,"16.92","-6.74",
"1782223970.741",,,"16.62","-6.37",
"1782223970.752",,,"16.62","-6.37",
"1782223970.756",,,"16.25","-5.88",
"1782223970.767",,,"16.25","-5.88",
"1782223970.77",,,"15.03","-5.03",
"1782223970.781",,,"15.03","-5.03",
